date,sales,onpromotion,dcoilwtico,transactions,is_national_holiday,precipitation_mm,is_payday,day_of_week,month,year
2015-12-04,334.0,1.0,40.0,4234.0,0,4.7,0,4,12,2015
2015-12-05,763.0,3.0,40.0,4772.0,0,12.7,0,5,12,2015
2015-12-06,1096.0,0.0,40.0,5358.0,0,4.0,0,6,12,2015
2015-12-07,547.0,2.0,37.64,4618.0,0,11.2,0,0,12,2015
2015-12-08,471.0,2.0,37.46,4311.0,0,5.7,0,1,12,2015
2015-12-09,541.0,3.0,37.16,4944.0,0,6.0,0,2,12,2015
2015-12-10,471.0,2.0,36.76,4584.0,0,1.2,0,3,12,2015
2015-12-11,406.0,1.0,35.65,5118.0,0,3.4,0,4,12,2015
2015-12-12,893.0,3.0,35.65,5968.0,0,5.0,0,5,12,2015
2015-12-13,850.0,0.0,35.65,5672.0,0,9.0,0,6,12,2015
2015-12-14,464.0,1.0,36.31,4645.0,0,16.1,0,0,12,2015
2015-12-15,413.0,22.0,37.32,4934.0,0,19.7,1,1,12,2015
2015-12-16,460.0,15.0,35.55,5492.0,0,2.7,0,2,12,2015
2015-12-17,424.0,2.0,34.98,5629.0,0,3.7,0,3,12,2015
2015-12-18,418.0,0.0,34.72,5826.0,0,13.1,0,4,12,2015
2015-12-19,867.0,0.0,34.72,7085.0,0,4.0,0,5,12,2015
2015-12-20,1031.0,1.0,34.72,6889.0,0,1.4,0,6,12,2015
2015-12-21,571.0,3.0,34.55,6930.0,1,2.1,0,0,12,2015
2015-12-22,515.0,2.0,36.12,7502.0,1,1.7,0,1,12,2015
2015-12-23,611.0,0.0,36.76,8359.0,1,2.2,0,2,12,2015
2015-12-24,490.0,0.0,37.62,7700.0,1,4.9,0,3,12,2015
2015-12-25,0.0,0.0,37.62,0.0,1,4.9,0,4,12,2015
2015-12-26,799.0,0.0,37.62,5549.0,1,2.9,0,5,12,2015
2015-12-27,784.0,1.0,37.62,4656.0,0,3.3,0,6,12,2015
2015-12-28,492.0,0.0,36.36,4485.0,0,3.0,0,0,12,2015
2015-12-29,528.0,2.0,37.88,5143.0,0,3.1,0,1,12,2015
2015-12-30,583.0,2.0,36.59,5938.0,0,1.0,0,2,12,2015
2015-12-31,371.0,1.0,37.13,5414.0,1,1.6,1,3,12,2015
2016-01-01,0.0,0.0,37.13,4246.202702702703,1,4.4,0,4,1,2016
2016-01-02,985.0,0.0,37.13,4539.0,0,17.1,0,5,1,2016
2016-01-03,1241.0,1.0,37.13,4246.202702702703,0,2.9,0,6,1,2016
2016-01-04,852.0,0.0,36.81,4246.202702702703,0,9.9,0,0,1,2016
2016-01-05,599.0,0.0,35.97,4113.0,0,5.8,0,1,1,2016
2016-01-06,640.0,1.0,33.97,4661.0,0,14.2,0,2,1,2016
2016-01-07,458.0,2.0,33.29,3866.0,0,7.1,0,3,1,2016
2016-01-08,449.0,2.0,33.2,4301.0,0,12.4,0,4,1,2016
2016-01-09,912.0,3.0,33.2,5186.0,0,12.3,0,5,1,2016
2016-01-10,1091.0,2.0,33.2,5220.0,0,11.0,0,6,1,2016
2016-01-11,490.0,3.0,31.42,3968.0,0,6.5,0,0,1,2016
2016-01-12,424.0,2.0,30.42,3743.0,0,5.9,0,1,1,2016
2016-01-13,423.0,1.0,30.42,3956.0,0,28.8,0,2,1,2016
2016-01-14,322.0,3.0,31.22,3784.0,0,12.8,0,3,1,2016
2016-01-15,412.0,4.0,29.45,4416.0,0,2.1,1,4,1,2016
2016-01-16,893.0,3.0,29.45,5207.0,0,9.6,0,5,1,2016
2016-01-17,965.0,1.0,29.45,5009.0,0,11.1,0,6,1,2016
2016-01-18,474.0,3.0,29.45,4025.0,0,16.3,0,0,1,2016
2016-01-19,413.0,4.0,28.47,3844.0,0,22.7,0,1,1,2016
2016-01-20,456.0,3.0,26.68,4337.0,0,10.6,0,2,1,2016
2016-01-21,384.0,1.0,29.55,3534.0,0,12.8,0,3,1,2016
2016-01-22,401.0,0.0,32.07,4195.0,0,8.7,0,4,1,2016
2016-01-23,789.0,0.0,32.07,4982.0,0,4.6,0,5,1,2016
2016-01-24,788.0,0.0,32.07,4766.0,0,3.9,0,6,1,2016
2016-01-25,526.0,0.0,30.31,3773.0,0,41.2,0,0,1,2016
2016-01-26,354.0,1.0,29.54,3618.0,0,5.7,0,1,1,2016
2016-01-27,477.0,1.0,32.32,3986.0,0,2.3,0,2,1,2016
2016-01-28,343.0,0.0,33.21,3669.0,0,6.0,0,3,1,2016
2016-01-29,426.0,1.0,33.66,4072.0,0,10.1,0,4,1,2016
2016-01-30,821.0,0.0,33.66,5043.0,0,11.7,0,5,1,2016
2016-01-31,996.0,0.0,33.66,4907.0,0,9.3,1,6,1,2016
2016-02-01,676.0,0.0,31.62,4132.0,0,9.5,0,0,2,2016
2016-02-02,475.0,1.0,29.9,3757.0,0,9.4,0,1,2,2016
2016-02-03,502.0,0.0,32.29,4147.0,0,15.2,0,2,2,2016
2016-02-04,458.0,3.0,31.63,3842.0,0,16.4,0,3,2,2016
2016-02-05,632.0,0.0,30.86,4418.0,0,6.1,0,4,2,2016
2016-02-06,686.0,1.0,30.86,4444.0,0,3.2,0,5,2,2016
2016-02-07,608.0,1.0,30.86,3604.0,0,6.4,0,6,2,2016
2016-02-08,541.0,1.0,29.71,3810.0,1,22.4,0,0,2,2016
2016-02-09,773.0,1.0,27.96,4311.0,1,9.9,0,1,2,2016
2016-02-10,457.0,0.0,27.54,4020.0,0,19.6,0,2,2,2016
2016-02-11,397.0,0.0,26.19,3840.0,0,3.1,0,3,2,2016
2016-02-12,388.0,0.0,29.32,4218.0,0,4.0,0,4,2,2016
2016-02-13,645.0,1.0,29.32,5153.0,0,4.0,0,5,2,2016
2016-02-14,854.0,0.0,29.32,5131.0,0,1.8,0,6,2,2016
2016-02-15,475.0,0.0,29.32,3819.0,0,2.3,1,0,2,2016
2016-02-16,501.0,1.0,29.05,3793.0,0,2.0,0,1,2,2016
2016-02-17,489.0,0.0,30.68,4115.0,0,14.3,0,2,2,2016
2016-02-18,357.0,0.0,30.77,3460.0,0,1.4,0,3,2,2016
2016-02-19,402.0,0.0,29.59,4192.0,0,2.6,0,4,2,2016
2016-02-20,703.0,0.0,29.59,4760.0,0,6.7,0,5,2,2016
2016-02-21,949.0,0.0,29.59,4917.0,0,8.9,0,6,2,2016
2016-02-22,473.0,1.0,31.37,3690.0,0,15.6,0,0,2,2016
2016-02-23,384.0,0.0,31.84,3654.0,0,15.7,0,1,2,2016
2016-02-24,423.0,1.0,30.35,4167.0,0,11.7,0,2,2,2016
2016-02-25,315.0,0.0,31.4,3657.0,0,13.4,0,3,2,2016
2016-02-26,356.0,1.0,31.65,4243.0,0,23.4,0,4,2,2016
2016-02-27,758.0,1.0,31.65,4909.0,0,6.4,0,5,2,2016
2016-02-28,880.0,0.0,31.65,4833.0,0,6.1,0,6,2,2016
2016-02-29,519.0,1.0,32.74,3747.0,0,6.7,1,0,2,2016
2016-03-01,585.0,6.0,34.39,4028.0,0,20.4,0,1,3,2016
2016-03-02,629.0,9.0,34.57,4364.0,0,18.1,0,2,3,2016
2016-03-03,437.0,7.0,34.56,3745.0,0,21.3,0,3,3,2016
2016-03-04,514.0,5.0,35.91,4281.0,0,35.1,0,4,3,2016
2016-03-05,1003.0,7.0,35.91,5248.0,0,20.5,0,5,3,2016
2016-03-06,920.0,5.0,35.91,5212.0,0,12.9,0,6,3,2016
2016-03-07,443.0,5.0,37.9,3953.0,0,16.3,0,0,3,2016
2016-03-08,365.0,4.0,36.67,3883.0,0,0.8,0,1,3,2016
2016-03-09,404.0,6.0,37.62,4109.0,0,13.7,0,2,3,2016
2016-03-10,368.0,6.0,37.77,3708.0,0,9.5,0,3,3,2016
2016-03-11,354.0,5.0,38.51,4483.0,0,10.7,0,4,3,2016
2016-03-12,729.0,6.0,38.51,5215.0,0,9.6,0,5,3,2016
2016-03-13,818.0,5.0,38.51,4941.0,0,29.2,0,6,3,2016
2016-03-14,379.0,6.0,37.2,3827.0,0,14.7,0,0,3,2016
2016-03-15,375.0,6.0,36.32,3640.0,0,1.7,1,1,3,2016
2016-03-16,485.0,5.0,38.43,4132.0,0,8.4,0,2,3,2016
2016-03-17,375.0,12.0,40.17,3693.0,0,16.1,0,3,3,2016
2016-03-18,392.0,8.0,39.47,4274.0,0,6.2,0,4,3,2016
2016-03-19,765.0,8.0,39.47,4854.0,0,5.7,0,5,3,2016
2016-03-20,764.0,9.0,39.47,4835.0,0,15.1,0,6,3,2016
2016-03-21,473.0,8.0,39.91,3709.0,0,3.8,0,0,3,2016
2016-03-22,343.0,9.0,41.45,3639.0,0,1.9,0,1,3,2016
2016-03-23,482.0,9.0,38.28,4299.0,0,2.4,0,2,3,2016
2016-03-24,195.0,9.0,38.14,3407.0,0,2.2,0,3,3,2016
2016-03-25,557.0,9.0,38.14,4438.0,1,2.0,0,4,3,2016
2016-03-26,607.0,9.0,38.14,4528.0,0,3.2,0,5,3,2016
2016-03-27,655.0,11.0,38.14,4243.0,0,16.4,0,6,3,2016
2016-03-28,339.0,10.0,37.99,3477.0,0,10.7,0,0,3,2016
2016-03-29,382.0,12.0,36.91,3494.0,0,14.1,0,1,3,2016
2016-03-30,368.0,10.0,36.91,3832.0,0,11.6,0,2,3,2016
2016-03-31,425.0,11.0,36.94,3716.0,0,12.6,1,3,3,2016
2016-04-01,586.0,5.0,35.36,4208.0,0,16.7,0,4,4,2016
2016-04-02,1126.0,6.0,35.36,5352.0,0,13.9,0,5,4,2016
2016-04-03,1340.0,6.0,35.36,5502.0,0,8.8,0,6,4,2016
2016-04-04,570.0,6.0,34.3,3807.0,0,16.3,0,0,4,2016
2016-04-05,462.0,6.0,34.52,3826.0,0,17.2,0,1,4,2016
2016-04-06,490.0,7.0,37.74,4150.0,0,7.6,0,2,4,2016
2016-04-07,352.0,0.0,37.3,3594.0,0,7.9,0,3,4,2016
2016-04-08,360.0,1.0,39.74,4346.0,0,3.2,0,4,4,2016
2016-04-09,795.0,4.0,39.74,5062.0,0,7.0,0,5,4,2016
2016-04-10,955.0,3.0,39.74,5041.0,0,24.8,0,6,4,2016
2016-04-11,373.0,5.0,40.46,3634.0,0,17.2,0,0,4,2016
2016-04-12,386.0,4.0,42.12,3855.0,0,6.0,0,1,4,2016
2016-04-13,425.0,4.0,41.7,3990.0,0,7.6,0,2,4,2016
2016-04-14,429.0,9.0,41.45,3657.0,0,15.4,0,3,4,2016
2016-04-15,419.0,8.0,40.4,4100.0,0,10.4,1,4,4,2016
2016-04-16,714.0,6.0,40.4,4137.0,1,4.7,0,5,4,2016
2016-04-17,1307.0,6.0,40.4,5242.0,1,10.8,0,6,4,2016
2016-04-18,1718.0,5.0,39.74,5091.0,1,2.5,0,0,4,2016
2016-04-19,1975.0,4.0,40.88,4563.0,1,4.8,0,1,4,2016
2016-04-20,1549.0,6.0,42.72,4789.0,1,4.6,0,2,4,2016
2016-04-21,1003.0,4.0,43.18,4013.0,1,0.7,0,3,4,2016
2016-04-22,802.0,6.0,42.76,4373.0,1,2.1,0,4,4,2016
2016-04-23,1060.0,5.0,42.76,5042.0,1,14.0,0,5,4,2016
2016-04-24,1012.0,4.0,42.76,4898.0,1,9.8,0,6,4,2016
2016-04-25,494.0,7.0,41.67,3477.0,1,10.1,0,0,4,2016
2016-04-26,484.0,6.0,42.52,3568.0,1,16.2,0,1,4,2016
2016-04-27,493.0,2.0,45.29,4089.0,1,11.2,0,2,4,2016
2016-04-28,266.0,2.0,46.03,3495.0,1,10.0,0,3,4,2016
2016-04-29,511.0,4.0,45.98,4243.0,1,11.3,0,4,4,2016
2016-04-30,2171.0,6.0,45.98,5204.0,1,13.7,1,5,4,2016
2016-05-01,1165.0,7.0,45.98,5208.0,1,16.5,0,6,5,2016
2016-05-02,1450.0,5.0,44.75,3842.0,1,17.0,0,0,5,2016
2016-05-03,489.0,5.0,43.65,3859.0,1,4.1,0,1,5,2016
2016-05-04,620.0,5.0,43.77,4309.0,1,2.0,0,2,5,2016
2016-05-05,365.0,2.0,44.33,4010.0,1,7.9,0,3,5,2016
2016-05-06,441.0,4.0,44.58,4720.0,1,10.1,0,4,5,2016
2016-05-07,745.0,3.0,44.58,6194.0,1,6.6,0,5,5,2016
2016-05-08,552.0,4.0,44.58,4402.0,1,11.7,0,6,5,2016
2016-05-09,400.0,5.0,43.45,3824.0,1,16.8,0,0,5,2016
2016-05-10,380.0,4.0,44.68,3417.0,1,9.5,0,1,5,2016
2016-05-11,569.0,3.0,46.21,4333.0,1,17.7,0,2,5,2016
2016-05-12,340.0,7.0,46.64,3830.0,1,1.2,0,3,5,2016
2016-05-13,664.0,2.0,46.22,4482.0,1,0.6,0,4,5,2016
2016-05-14,781.0,5.0,46.22,5123.0,1,4.6,0,5,5,2016
2016-05-15,891.0,4.0,46.22,5146.0,1,1.1,1,6,5,2016
2016-05-16,490.0,7.0,47.72,3970.0,1,2.5,0,0,5,2016
2016-05-17,365.0,6.0,48.29,3573.0,0,4.8,0,1,5,2016
2016-05-18,421.0,6.0,48.12,3884.0,0,3.7,0,2,5,2016
2016-05-19,377.0,6.0,48.16,3908.0,0,0.7,0,3,5,2016
2016-05-20,450.0,5.0,47.67,4405.0,0,3.5,0,4,5,2016
2016-05-21,812.0,6.0,47.67,5180.0,0,1.0,0,5,5,2016
2016-05-22,914.0,6.0,47.67,4764.0,0,1.6,0,6,5,2016
2016-05-23,544.0,3.0,48.12,3942.0,0,3.0,0,0,5,2016
2016-05-24,295.0,7.0,48.04,3451.0,0,2.8,0,1,5,2016
2016-05-25,463.0,7.0,49.1,3849.0,0,11.9,0,2,5,2016
2016-05-26,300.0,8.0,49.0,3589.0,0,7.9,0,3,5,2016
2016-05-27,787.0,8.0,49.36,4779.0,1,2.4,0,4,5,2016
2016-05-28,650.0,5.0,49.36,4196.0,0,3.2,0,5,5,2016
2016-05-29,927.0,9.0,49.36,4407.0,0,9.7,0,6,5,2016
2016-05-30,767.0,12.0,49.36,3771.0,0,7.1,0,0,5,2016
2016-05-31,933.0,10.0,49.1,4100.0,0,10.5,1,1,5,2016
2016-06-01,597.0,6.0,49.07,4361.0,0,13.2,0,2,6,2016
2016-06-02,374.0,4.0,49.14,3652.0,0,8.3,0,3,6,2016
2016-06-03,398.0,2.0,48.69,4323.0,0,8.7,0,4,6,2016
2016-06-04,743.0,1.0,48.69,4733.0,0,9.1,0,5,6,2016
2016-06-05,954.0,2.0,48.69,4903.0,0,7.2,0,6,6,2016
2016-06-06,502.0,1.0,49.71,3874.0,0,11.5,0,0,6,2016
2016-06-07,303.0,2.0,50.37,3595.0,0,8.4,0,1,6,2016
2016-06-08,439.0,9.0,51.23,3992.0,0,2.8,0,2,6,2016
2016-06-09,307.0,13.0,50.52,3566.0,0,2.3,0,3,6,2016
2016-06-10,398.0,9.0,49.09,4102.0,0,3.0,0,4,6,2016
2016-06-11,605.0,8.0,49.09,4600.0,0,1.3,0,5,6,2016
2016-06-12,697.0,12.0,49.09,4540.0,0,1.7,0,6,6,2016
2016-06-13,399.0,9.0,48.89,3785.0,0,2.6,0,0,6,2016
2016-06-14,422.0,15.0,48.49,3561.0,0,1.1,0,1,6,2016
2016-06-15,442.0,14.0,47.92,4120.0,0,1.5,1,2,6,2016
2016-06-16,374.0,19.0,46.14,3776.0,0,0.4,0,3,6,2016
2016-06-17,426.0,17.0,48.0,4492.0,0,1.5,0,4,6,2016
2016-06-18,743.0,21.0,48.0,5626.0,0,2.9,0,5,6,2016
2016-06-19,578.0,20.0,48.0,4412.0,0,3.0,0,6,6,2016
2016-06-20,434.0,16.0,49.4,3781.0,0,11.1,0,0,6,2016
2016-06-21,341.0,16.0,48.95,3517.0,0,3.7,0,1,6,2016
2016-06-22,421.0,17.0,49.16,3851.0,0,0.7,0,2,6,2016
2016-06-23,437.0,15.0,49.34,3522.0,0,4.9,0,3,6,2016
2016-06-24,362.0,17.0,46.7,4092.0,0,9.7,0,4,6,2016
2016-06-25,665.0,20.0,46.7,4700.0,0,2.0,0,5,6,2016
2016-06-26,835.0,22.0,46.7,4660.0,0,1.3,0,6,6,2016
2016-06-27,440.0,20.0,45.8,3693.0,0,1.6,0,0,6,2016
2016-06-28,421.0,0.0,47.93,3552.0,0,0.0,0,1,6,2016
2016-06-29,376.0,14.0,49.85,4011.0,0,0.3,0,2,6,2016
2016-06-30,317.0,15.0,48.27,3657.0,0,1.7,1,3,6,2016
2016-07-01,593.0,22.0,49.02,4534.0,0,6.5,0,4,7,2016
2016-07-02,1083.0,10.0,49.02,5165.0,0,10.7,0,5,7,2016
2016-07-03,1080.0,11.0,49.02,4952.0,0,5.8,0,6,7,2016
2016-07-04,550.0,13.0,49.02,3946.0,0,10.8,0,0,7,2016
2016-07-05,431.0,15.0,46.73,3747.0,0,10.2,0,1,7,2016
2016-07-06,577.0,12.0,47.37,4434.0,0,3.9,0,2,7,2016
2016-07-07,270.0,5.0,45.22,3285.0,0,0.6,0,3,7,2016
2016-07-08,434.0,6.0,45.37,4271.0,0,0.1,0,4,7,2016
2016-07-09,716.0,9.0,45.37,4707.0,0,2.4,0,5,7,2016
2016-07-10,764.0,11.0,45.37,4516.0,0,1.6,0,6,7,2016
2016-07-11,453.0,7.0,44.73,3785.0,0,2.0,0,0,7,2016
2016-07-12,331.0,1.0,46.82,3645.0,0,1.7,0,1,7,2016
2016-07-13,346.0,0.0,44.87,3935.0,0,6.4,0,2,7,2016
2016-07-14,331.0,0.0,45.64,3452.0,0,3.2,0,3,7,2016
2016-07-15,380.0,5.0,45.93,4070.0,0,9.9,1,4,7,2016
2016-07-16,823.0,7.0,45.93,4816.0,0,5.8,0,5,7,2016
2016-07-17,846.0,7.0,45.93,4597.0,0,2.7,0,6,7,2016
2016-07-18,424.0,5.0,45.23,3841.0,0,1.9,0,0,7,2016
2016-07-19,346.0,6.0,44.64,3554.0,0,2.1,0,1,7,2016
2016-07-20,297.0,7.0,44.96,3047.0,0,4.8,0,2,7,2016
2016-07-21,337.0,6.0,43.96,3656.0,0,2.6,0,3,7,2016
2016-07-22,307.0,7.0,43.41,4072.0,0,2.4,0,4,7,2016
2016-07-23,539.0,5.0,43.41,4743.0,0,3.0,0,5,7,2016
2016-07-24,694.0,7.0,43.41,4549.0,0,9.8,0,6,7,2016
2016-07-25,341.0,6.0,42.4,3773.0,0,2.3,0,0,7,2016
2016-07-26,309.0,7.0,42.16,3532.0,0,1.1,0,1,7,2016
2016-07-27,362.0,6.0,41.9,3765.0,0,3.4,0,2,7,2016
2016-07-28,333.0,5.0,41.13,3403.0,0,0.1,0,3,7,2016
2016-07-29,351.0,6.0,41.54,4110.0,0,3.1,0,4,7,2016
2016-07-30,699.0,6.0,41.54,4694.0,0,2.4,0,5,7,2016
2016-07-31,759.0,7.0,41.54,4747.0,0,2.1,1,6,7,2016
2016-08-01,587.0,2.0,40.05,4160.0,0,1.9,0,0,8,2016
2016-08-02,501.0,1.0,39.5,3850.0,0,2.0,0,1,8,2016
2016-08-03,589.0,1.0,40.8,4290.0,0,2.3,0,2,8,2016
2016-08-04,340.0,2.0,41.92,3611.0,0,0.6,0,3,8,2016
2016-08-05,414.0,2.0,41.83,4204.0,0,0.6,0,4,8,2016
2016-08-06,659.0,3.0,41.83,4715.0,0,1.1,0,5,8,2016
2016-08-07,757.0,4.0,41.83,4642.0,0,0.8,0,6,8,2016
2016-08-08,429.0,3.0,43.06,3932.0,0,0.6,0,0,8,2016
2016-08-09,341.0,4.0,42.78,3584.0,0,1.2,0,1,8,2016
2016-08-10,389.0,5.0,41.75,3999.0,0,3.2,0,2,8,2016
2016-08-11,337.0,3.0,43.51,3751.0,0,6.7,0,3,8,2016
2016-08-12,557.0,5.0,44.47,4340.0,1,1.7,0,4,8,2016
2016-08-13,480.0,3.0,44.47,4000.0,0,1.0,0,5,8,2016
2016-08-14,621.0,5.0,44.47,4044.0,0,1.6,0,6,8,2016
2016-08-15,450.0,7.0,45.72,3857.0,0,3.2,1,0,8,2016
2016-08-16,459.0,8.0,46.57,3941.0,0,3.8,0,1,8,2016
2016-08-17,450.0,8.0,46.81,4256.0,0,2.9,0,2,8,2016
2016-08-18,350.0,6.0,48.2,3776.0,0,5.5,0,3,8,2016
2016-08-19,377.0,7.0,48.48,4185.0,0,1.3,0,4,8,2016
2016-08-20,709.0,7.0,48.48,4830.0,0,1.1,0,5,8,2016
2016-08-21,736.0,9.0,48.48,4825.0,0,1.1,0,6,8,2016
2016-08-22,497.0,7.0,46.8,3933.0,0,1.0,0,0,8,2016
2016-08-23,406.0,5.0,47.54,3847.0,0,1.5,0,1,8,2016
2016-08-24,500.0,5.0,46.29,4244.0,0,9.1,0,2,8,2016
2016-08-25,384.0,8.0,46.97,4236.0,0,2.1,0,3,8,2016
2016-08-26,530.0,9.0,47.64,4692.0,0,2.7,0,4,8,2016
2016-08-27,623.0,7.0,47.64,4643.0,0,2.0,0,5,8,2016
2016-08-28,964.0,7.0,47.64,4705.0,0,8.5,0,6,8,2016
2016-08-29,424.0,7.0,46.97,3779.0,0,7.1,0,0,8,2016
2016-08-30,449.0,8.0,46.32,3739.0,0,6.8,0,1,8,2016
2016-08-31,525.0,6.0,44.68,4251.0,0,10.1,1,2,8,2016
2016-09-01,307.0,0.0,43.17,3113.0,0,11.8,0,3,9,2016
2016-09-02,767.0,5.0,44.39,4620.0,0,2.4,0,4,9,2016
2016-09-03,1107.0,7.0,44.39,5418.0,0,1.8,0,5,9,2016
2016-09-04,1166.0,5.0,44.39,4761.0,0,8.0,0,6,9,2016
2016-09-05,642.0,5.0,44.39,4202.0,0,6.3,0,0,9,2016
2016-09-06,495.0,4.0,44.85,4014.0,0,7.3,0,1,9,2016
2016-09-07,512.0,4.0,45.47,4330.0,0,7.8,0,2,9,2016
2016-09-08,478.0,6.0,47.63,3775.0,0,7.0,0,3,9,2016
2016-09-09,542.0,5.0,45.88,4261.0,0,2.5,0,4,9,2016
2016-09-10,1065.0,6.0,45.88,5149.0,0,4.6,0,5,9,2016
2016-09-11,849.0,7.0,45.88,4712.0,0,3.4,0,6,9,2016
2016-09-12,675.0,6.0,46.28,3844.0,0,9.3,0,0,9,2016
2016-09-13,354.0,5.0,44.91,3475.0,0,12.8,0,1,9,2016
2016-09-14,704.0,11.0,43.62,3996.0,0,16.7,0,2,9,2016
2016-09-15,354.0,10.0,43.85,3621.0,0,13.0,1,3,9,2016
2016-09-16,433.0,8.0,43.04,4274.0,0,4.4,0,4,9,2016
2016-09-17,690.0,11.0,43.04,5000.0,0,3.0,0,5,9,2016
2016-09-18,823.0,14.0,43.04,4904.0,0,12.3,0,6,9,2016
2016-09-19,459.0,10.0,43.34,3863.0,0,4.5,0,0,9,2016
2016-09-20,388.0,8.0,43.85,3706.0,0,1.7,0,1,9,2016
2016-09-21,391.0,7.0,45.33,4262.0,0,11.0,0,2,9,2016
2016-09-22,358.0,10.0,46.1,3619.0,0,3.7,0,3,9,2016
2016-09-23,365.0,9.0,44.36,4232.0,0,3.2,0,4,9,2016
2016-09-24,607.0,12.0,44.36,4901.0,0,3.4,0,5,9,2016
2016-09-25,782.0,12.0,44.36,4929.0,0,3.0,0,6,9,2016
2016-09-26,395.0,9.0,45.6,3767.0,0,3.3,0,0,9,2016
2016-09-27,350.0,7.0,44.65,3593.0,0,2.6,0,1,9,2016
2016-09-28,429.0,6.0,47.07,3973.0,0,4.9,0,2,9,2016
2016-09-29,279.0,8.0,47.72,3545.0,0,7.0,0,3,9,2016
2016-09-30,484.0,9.0,47.72,4238.0,0,15.7,1,4,9,2016
2016-10-01,1083.0,11.0,47.72,5482.0,0,10.4,0,5,10,2016
2016-10-02,1223.0,10.0,47.72,5674.0,0,2.7,0,6,10,2016
2016-10-03,610.0,9.0,48.8,4189.0,0,5.2,0,0,10,2016
2016-10-04,435.0,7.0,48.67,3740.0,0,9.0,0,1,10,2016
2016-10-05,493.0,14.0,49.75,4219.0,0,2.2,0,2,10,2016
2016-10-06,268.0,10.0,50.44,3198.0,0,12.7,0,3,10,2016
2016-10-07,434.0,16.0,49.76,4255.0,0,16.7,0,4,10,2016
2016-10-08,765.0,14.0,49.76,5155.0,0,8.1,0,5,10,2016
2016-10-09,965.0,14.0,49.76,5286.0,1,19.9,0,6,10,2016
2016-10-10,367.0,12.0,49.76,3996.0,0,18.5,0,0,10,2016
2016-10-11,311.0,13.0,50.72,3405.0,0,14.2,0,1,10,2016
2016-10-12,383.0,16.0,50.14,3919.0,0,15.3,0,2,10,2016
2016-10-13,334.0,13.0,50.47,3827.0,0,17.3,0,3,10,2016
2016-10-14,319.0,10.0,50.35,4319.0,0,5.0,0,4,10,2016
2016-10-15,672.0,12.0,50.35,4878.0,0,5.6,1,5,10,2016
2016-10-16,933.0,15.0,50.35,5275.0,0,8.7,0,6,10,2016
2016-10-17,420.0,9.0,49.97,3674.0,0,8.6,0,0,10,2016
2016-10-18,400.0,11.0,50.3,3725.0,0,7.4,0,1,10,2016
2016-10-19,442.0,11.0,51.59,3943.0,0,6.0,0,2,10,2016
2016-10-20,308.0,11.0,50.31,3572.0,0,7.6,0,3,10,2016
2016-10-21,382.0,11.0,50.61,4374.0,0,3.6,0,4,10,2016
2016-10-22,652.0,14.0,50.61,5016.0,0,6.8,0,5,10,2016
2016-10-23,809.0,12.0,50.61,4996.0,0,9.9,0,6,10,2016
2016-10-24,397.0,7.0,50.18,3611.0,0,13.7,0,0,10,2016
2016-10-25,331.0,11.0,49.45,3619.0,0,8.8,0,1,10,2016
2016-10-26,398.0,12.0,48.75,4039.0,0,2.0,0,2,10,2016
2016-10-27,319.0,13.0,49.71,3569.0,0,0.2,0,3,10,2016
2016-10-28,404.0,13.0,48.72,4178.0,0,1.5,0,4,10,2016
2016-10-29,799.0,12.0,48.72,4887.0,0,4.7,0,5,10,2016
2016-10-30,859.0,14.0,48.72,5159.0,0,12.4,0,6,10,2016
2016-10-31,465.0,16.0,46.83,3768.0,0,16.2,1,0,10,2016
2016-11-01,579.0,9.0,46.66,4240.0,0,6.4,0,1,11,2016
2016-11-02,943.0,10.0,45.32,5341.0,1,10.6,0,2,11,2016
2016-11-03,709.0,9.0,44.66,4186.0,1,11.0,0,3,11,2016
2016-11-04,832.0,9.0,44.07,4421.0,1,5.0,0,4,11,2016
2016-11-05,901.0,11.0,44.07,4725.0,0,7.2,0,5,11,2016
2016-11-06,1283.0,10.0,44.07,5325.0,0,4.1,0,6,11,2016
2016-11-07,693.0,9.0,44.88,3952.0,0,14.4,0,0,11,2016
2016-11-08,640.0,10.0,44.96,3874.0,0,15.6,0,1,11,2016
2016-11-09,635.0,16.0,45.2,4337.0,0,8.2,0,2,11,2016
2016-11-10,367.0,11.0,44.62,3586.0,0,16.2,0,3,11,2016
2016-11-11,471.0,12.0,43.39,4068.0,0,10.7,0,4,11,2016
2016-11-12,985.0,12.0,43.39,5191.0,1,8.2,0,5,11,2016
2016-11-13,1485.0,15.0,43.39,5690.0,0,6.7,0,6,11,2016
2016-11-14,589.0,13.0,43.29,4032.0,0,4.1,0,0,11,2016
2016-11-15,422.0,10.0,45.86,3387.0,0,0.2,1,1,11,2016
2016-11-16,668.0,18.0,45.56,4236.0,0,0.0,0,2,11,2016
2016-11-17,488.0,12.0,45.37,3940.0,0,0.5,0,3,11,2016
2016-11-18,558.0,12.0,45.69,4491.0,0,5.6,0,4,11,2016
2016-11-19,1122.0,14.0,45.69,5332.0,0,11.0,0,5,11,2016
2016-11-20,1200.0,12.0,45.69,5539.0,0,0.7,0,6,11,2016
2016-11-21,501.0,11.0,47.48,4124.0,0,0.0,0,0,11,2016
2016-11-22,600.0,10.0,48.07,4328.0,0,0.2,0,1,11,2016
2016-11-23,651.0,15.0,46.72,4771.0,0,4.2,0,2,11,2016
